,2020-06-15_2020-10-31,2020-06-22_2020-10-31,2020-06-29_2020-10-31,2020-07-06_2020-10-31,2020-07-13_2020-10-31,2020-07-20_2020-10-31,2020-07-27_2020-10-31,2020-08-03_2020-10-31,2020-08-10_2020-10-31,2020-08-17_2020-10-31,2020-08-24_2020-10-31,2020-08-31_2020-10-31,2020-09-07_2020-10-31,2020-09-14_2020-10-31,2020-09-21_2020-10-31,2020-09-28_2020-10-31,2020-10-05_2020-10-31,2020-10-12_2020-10-31,2020-10-19_2020-10-31,2020-10-26_2020-10-31
num_states_beat_baseline-IHME-CurveFit,24,26,23,29,,12,17,24,15,,16,17,14,,23,24,,,20,10
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,,19
num_states_beat_baseline-IowaStateLW-STEM,,,23,25,29,13,16,20,,17,22,28,23,23,27,25,18,24,20,16
num_states_beat_baseline-JCB-PRM,,,,,,,,,,,,,27,26,30,33,26,34,29,20
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,,21,24,24,25,36,29,14
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,28,,28,25
num_states_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,28,30,22,27,24,12
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,,,,16
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,30,29,33,32,28
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,12,15,18,14,22,20,21
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,25,30,29,29
num_states_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,15,13,15,26,,,20,
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,27,29,32,19
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,24,26,26,30
num_states_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,,29,29,30
num_states_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,3,5,1,4,5,2
num_states_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,21,18,23,18,22,15
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,35,35,36,36
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,17,23,15,15,13,17
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,4,10,10,8
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,11,6,7,6,6,5,22,6
num_states_beat_baseline-STH-3PU,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,1,1,0,0
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,24,39,37,31
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,10,8,8,7
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,25,30,25,27
num_states_beat_baseline-UCLA-SuEIR,,,,,,,21,28,17,19,19,21,18,12,23,19,11,18,16,26
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,0,0,0,1,0
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,,,,16
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,22,27,30,27
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,30,32,35,26
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,18,27,23,19
num_states_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,19,17,20,19,,15,,20
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,24,20,26,32,33,36,36,32
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,19,19,20,21
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,10,6,15,10,9,9,7,8
num_states_beat_baseline-YYG-ParamSearch,,,,,31,26,32,31,33,28,24,27,21,18,26,33,32,,,
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,9,22,25,18
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,,,,,,0.3333333333,0.3921568627,0.4705882353,0.4705882353
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,0.5098039216,0.6470588235,0.4901960784,0.5294117647
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.4693877551,0.8039215686,0.5294117647,0.4901960784
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.5490196078,0.7058823529,0.6274509804,0.568627451
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.5098039216,0.4901960784,0.6078431373,0.3137254902
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.34,0.3333333333,0.3725490196,0.431372549,0.4509803922,0.5294117647,0.56,0.4705882353
perc_beat_baseline-Covid19Sim-Simulator,0.4901960784,0.4509803922,0.5490196078,0.6078431373,0.5098039216,0.4901960784,0.5490196078,0.5882352941,,0.5294117647,0.3921568627,0.5882352941,0.5490196078,0.568627451,0.431372549,0.5490196078,0.4117647059,0.4901960784,0.2156862745,0.3333333333
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,0.2745098039,0.4117647059,0.3529411765,0.2352941176,0.4509803922,0.2352941176,0.3529411765
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.3333333333,0.4117647059,0.6078431373,0.3725490196
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.5217391304,0.6530612245,0.5416666667,0.4347826087
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.4509803922
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.3725490196,0.5490196078,0.6078431373,0.431372549
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.4705882353,0.5098039216,0.4509803922,0.568627451,,0.2352941176,0.3333333333,0.4705882353,0.2941176471,,0.3137254902,0.3333333333,0.2745098039,,0.4509803922,0.4705882353,,,0.3921568627,0.1960784314
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,,0.387755102
perc_beat_baseline-IowaStateLW-STEM,,,0.4693877551,0.5102040816,0.5918367347,0.2653061224,0.3265306122,0.4081632653,,0.3469387755,0.4489795918,0.5714285714,0.4693877551,0.4693877551,0.5510204082,0.5102040816,0.3673469388,0.4897959184,0.4081632653,0.3265306122
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.5294117647,0.5098039216,0.5882352941,0.6470588235,0.5098039216,0.6666666667,0.568627451,0.3921568627
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,,0.4117647059,0.4705882353,0.4705882353,0.4901960784,0.7058823529,0.568627451,0.2745098039
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,0.56,,0.5490196078,0.4901960784
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.5490196078,0.5882352941,0.431372549,0.5294117647,0.4705882353,0.2352941176
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,,,,0.3137254902
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.5882352941,0.568627451,0.6470588235,0.6274509804,0.5490196078
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,0.2352941176,0.2941176471,0.3529411765,0.2745098039,0.431372549,0.3921568627,0.4117647059
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.4901960784,0.5882352941,0.568627451,0.568627451
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,0.2941176471,0.2549019608,0.2941176471,0.5098039216,,,0.3921568627,
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.5294117647,0.568627451,0.6274509804,0.3725490196
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.48,0.52,0.52,0.6
perc_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,,0.58,0.6170212766,0.6382978723
perc_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,0.4285714286,0.7142857143,0.1428571429,0.5714285714,0.7142857143,0.2857142857
perc_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,0.4117647059,0.3529411765,0.4509803922,0.3529411765,0.431372549,0.2941176471
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.6862745098,0.6862745098,0.7058823529,0.7058823529
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.3333333333,0.4509803922,0.2941176471,0.2941176471,0.2549019608,0.3333333333
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.1290322581,0.3225806452,0.3225806452,0.2580645161
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,0.2156862745,0.1176470588,0.137254902,0.1176470588,0.1176470588,0.09803921569,0.431372549,0.1176470588
perc_beat_baseline-STH-3PU,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,1,0.5,0,0
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.4705882353,0.7647058824,0.7254901961,0.6078431373
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.1960784314,0.1568627451,0.1568627451,0.137254902
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.4901960784,0.5882352941,0.4901960784,0.5294117647
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.4117647059,0.5490196078,0.3333333333,0.3725490196,0.3725490196,0.4117647059,0.3529411765,0.2352941176,0.4509803922,0.3725490196,0.2156862745,0.3529411765,0.3137254902,0.5098039216
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,0,0,0,1,0
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,,,,0.3137254902
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.44,0.54,0.6,0.54
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.5882352941,0.6274509804,0.6862745098,0.5098039216
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.36,0.54,0.46,0.38
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,0.3725490196,0.3333333333,0.3921568627,0.3725490196,,0.2941176471,,0.3921568627
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,0.4705882353,0.3921568627,0.5098039216,0.6274509804,0.6470588235,0.7058823529,0.7058823529,0.6274509804
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.3725490196,0.3725490196,0.3921568627,0.4117647059
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.1960784314,0.1176470588,0.2941176471,0.1960784314,0.1764705882,0.1764705882,0.137254902,0.1568627451
perc_beat_baseline-YYG-ParamSearch,,,,,0.6078431373,0.5098039216,0.6274509804,0.6078431373,0.6470588235,0.5490196078,0.4705882353,0.5294117647,0.4117647059,0.3529411765,0.5098039216,0.6470588235,0.6274509804,,,
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.1914893617,0.4680851064,0.5434782609,0.4285714286
mean_abs_error-BPagano-RtDriven,,,,,,,,,,,,,,,,,130.0235294,129.1823529,76.23529412,29.2
mean_abs_error-Baseline,1597.605882,1298.772549,1807.590196,1088.680392,776.2392157,569.6607843,530.2176471,830.2019608,694.9235294,638.1019608,500.554902,401.7058824,320.0196078,235.6960784,215.1607843,171.2960784,101.5784314,97.06078431,67.04313725,22.44313725
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,103.245098,82.79411765,71.15490196,25.24705882
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,,77.56862745,71.92156863,29.92156863
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,,,,,101.1529412,86.33333333,72.49411765,24.94117647
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,98.49019608,66.98039216,58.19607843,22.50980392
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,132.7058824,89.05882353,51.74509804,35.60784314
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,,476.4117647,896.7843137,445.2156863,182.4705882,88.64705882,,36.84313725
mean_abs_error-Covid19Sim-Simulator,1166.858824,1069.809804,2012.372549,1607.205882,1167.821569,790.7568627,622.1960784,404.8294118,,,596.8352941,265.4803922,269.3882353,216.727451,204.327451,154.3980392,126.4117647,105.4137255,111.327451,40.9254902
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,285.2745098,252.0784314,213.5882353,145.0588235,98.8627451,97.31372549,33.76470588
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,167.854902,130.8803922,59.24705882,28.71960784
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,30.77058824
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,169.7,83.53921569,57.02156863,36.35098039
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,1720.890196,1088.911765,950.6823529,763.2039216,,721.7705882,583.4117647,606.0352941,659.3921569,,748.972549,729.1666667,559.2176471,,253.8647059,281.1078431,,,88.50588235,82.58823529
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,201.1745098,209.5098039,158.8745098,114.9313725,104.945098,77.17058824,62.27647059,29.33333333
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,,,326.7784314,224.2019608,188.2098039,117.3411765,73.61568627,60.00196078,50.08039216
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,,75.41764706,50.41176471
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,152.1,128.1490196,118.8960784,97.24901961,75.95490196,42.34313725
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,,,,38.44117647
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,143.5862745,95.2745098,71.19215686,51.2372549,27.53529412
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,356.4941176,268.2411765,218.4470588,179.1529412,117.8843137,76.64705882,29.00588235
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,104.9235294,79.0627451,57.35490196,21.57254902
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,508.0117647,490.6078431,444.2784314,141.5568627,,,71.69215686,
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,111.8431373,84.50980392,51.45098039,34.09803922
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-FRED,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-mobility,,,,,,,,,,,,,,,280.6333333,238.0411765,151.5196078,129.1921569,83.4254902,38.05098039
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,86.38235294,81.38431373,57.32745098,20.67843137
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,240.7058824,186.7647059,171.8921569,130.8823529,94.04901961,44.16666667
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,509.1137255,471.4098039,401.354902,338.4784314,210.8490196,168.3,67.63529412,82.59215686
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,112.4509804,63.31372549,58.29411765,27.03921569
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,356.5490196,398.2117647,380.7745098,208.3843137
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,115.5882353,101.9803922,65.94117647,23.17647059
mean_abs_error-UCLA-SuEIR,,,,,,,539.9509804,457.8745098,558.5078431,422.8372549,361.9921569,313.0431373,259.7666667,224.4686275,198.7431373,165.0490196,136.4254902,116.8333333,84.10980392,29.52156863
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,,,,38.22745098
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,90.60784314,67.19607843,49.01960784,22.56862745
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,,,,,,486.7803922,397.6568627,378.2705882,288.3431373,,198.1078431,,73.80980392
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,261.0784314,258.7843137,173.9803922,148.627451,94.09803922,72.37254902,55.43137255,26.39215686
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,113.8431373,104.9117647,72.64705882,30.26470588
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,498.5470588,431.6647059,328.5372549,295.8294118,245.8039216,194.9588235,131.8470588,80.65686275
mean_abs_error-YYG-ParamSearch,,,,,521.3392157,498.9294118,387.6764706,309.4098039,289.3039216,249.6647059,287.7745098,269.1509804,263.2568627,269.6843137,189.2333333,125.2333333,72.87843137,,,
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,,,,
